"t (s)","P (Pa)","Pnorm (Pa)"
5983270.5,101058.98,-6.02000000000407
6004870.5,101051.09,-13.9100000000035
6026470.5,101043.17,-21.8300000000017
6048070.5,101035.21,-29.7899999999936
6069670.5,101057.98,-7.02000000000407
6091270.5,101050.09,-14.9100000000035
6112870.5,101042.16,-22.8399999999965
6134470.5,101064.84,-0.160000000003492
6156070.5,101056.98,-8.02000000000407
6177670.5,101049.09,-15.9100000000035
6199270.5,101041.07,-23.929999999993
6220870.5,101063.85,-1.14999999999418
6242470.5,101055.98,-9.02000000000407
6264070.5,101048.08,-16.9199999999983
6285670.5,101040.14,-24.8600000000006
6307270.5,101062.76,-2.24000000000524
6328870.5,101054.89,-10.1100000000006
6350470.5,101046.98,-18.0200000000041
6372070.5,101039.04,-25.9600000000064
6393670.5,101061.84,-3.16000000000349
6415270.5,101053.97,-11.0299999999988
6436870.5,101046.06,-18.9400000000023
6458470.5,101038.11,-26.8899999999994
6480070.5,101060.76,-4.24000000000524
6501670.5,101052.88,-12.1199999999953
6523270.5,101044.96,-20.0399999999936
6544870.5,101037.01,-27.9900000000052
6566470.5,101059.76,-5.24000000000524
6588070.5,101051.87,-13.1300000000047
6609670.5,101043.95,-21.0500000000029
6631270.5,101035.98,-29.0200000000041
6652870.5,101058.75,-6.25
6674470.5,101050.86,-14.1399999999994
6696070.5,101042.93,-22.070000000007
6717670.5,101050.37,-14.6300000000047
6739270.5,101057.74,-7.25999999999476
6760870.5,101049.84,-15.1600000000035
6782470.5,101041.91,-23.0899999999965
6804070.5,101064.6,-0.399999999994179
6825670.5,101056.73,-8.27000000000407
6847270.5,101048.84,-16.1600000000035
6868870.5,101040.91,-24.0899999999965
6890470.5,101063.6,-1.39999999999418
6912070.5,101055.73,-9.27000000000407
6933670.5,101047.83,-17.1699999999983
6955270.5,101039.89,-25.1100000000006
6976870.5,101062.6,-2.39999999999418
6998470.5,101054.73,-10.2700000000041
7020070.5,101046.83,-18.1699999999983
7041670.5,101038.88,-26.1199999999953
7063270.5,101061.61,-3.38999999999942
7084870.5,101053.73,-11.2700000000041
7106470.5,101045.82,-19.179999999993
7128070.5,101037.88,-27.1199999999953
7149670.5,101060.61,-4.38999999999942
7171270.5,101052.73,-12.2700000000041
7192870.5,101044.81,-20.1900000000023
7214470.5,101036.87,-28.1300000000047
7236070.5,101059.62,-5.38000000000466
7257670.5,101051.73,-13.2700000000041
7279270.5,101043.81,-21.1900000000023
7300870.5,101035.86,-29.1399999999994
7322470.5,101058.62,-6.38000000000466
7344070.5,101050.81,-14.1900000000023
7365670.5,101042.88,-22.1199999999953
7387270.5,101065.48,0.479999999995925
7408870.5,101057.62,-7.38000000000466
7430470.5,101049.72,-15.2799999999988
7452070.5,101041.79,-23.2100000000064
7473670.5,101064.55,-0.44999999999709
7495270.5,101056.69,-8.30999999999767
7516870.5,101048.79,-16.2100000000064
7538470.5,101040.86,-24.1399999999994
7560070.5,101063.47,-1.52999999999884
7581670.5,101055.6,-9.39999999999418
7603270.5,101047.7,-17.3000000000029
7624870.5,101039.76,-25.2400000000052
7646470.5,101062.55,-2.44999999999709
7668070.5,101054.69,-10.3099999999977
7689670.5,101046.77,-18.2299999999959
7711270.5,101038.83,-26.1699999999983
7732870.5,101061.55,-3.44999999999709
7754470.5,101053.67,-11.3300000000017
7776070.5,101045.76,-19.2400000000052
7797670.5,101037.8,-27.1999999999971
7819270.5,101060.55,-4.44999999999709
7840870.5,101052.66,-12.3399999999965
7862470.5,101044.74,-20.2599999999948
7884070.5,101036.79,-28.2100000000064
7905670.5,101059.54,-5.4600000000064
7927270.5,101051.66,-13.3399999999965
7948870.5,101043.73,-21.2700000000041
7970470.5,101035.77,-29.2299999999959
7992070.5,101058.54,-6.4600000000064
8013670.5,101050.65,-14.3500000000058
8035270.5,101042.72,-22.2799999999988
8056870.5,101065.4,0.399999999994179
8078470.5,101057.54,-7.4600000000064
8100070.5,101049.64,-15.3600000000006
8121670.5,101041.71,-23.2899999999936
8143270.5,101064.4,-0.600000000005821
8164870.5,101056.54,-8.4600000000064
8186470.5,101048.64,-16.3600000000006
8208070.5,101040.7,-24.3000000000029
8229670.5,101063.41,-1.58999999999651
8251270.5,101055.54,-9.4600000000064
8272870.5,101047.63,-17.3699999999953
8294470.5,101039.7,-25.3000000000029
8316070.5,101062.41,-2.58999999999651
8337670.5,101054.54,-10.4600000000064
8359270.5,101046.63,-18.3699999999953
8380870.5,101038.69,-26.3099999999977
8402471,101061.41,-3.58999999999651
8424071,101053.54,-11.4600000000064
8445671,101045.63,-19.3699999999953
8467271,101037.59,-27.4100000000035
8488871,101060.41,-4.58999999999651
8510471,101052.53,-12.4700000000012
8532071,101044.61,-20.3899999999994
8553671,101036.66,-28.3399999999965
8575271,101059.32,-5.67999999999302
8596871,101051.44,-13.5599999999977
8618471,101043.51,-21.4900000000052
8640071,101035.55,-29.4499999999971
8661671,101058.41,-6.58999999999651
8683271,101050.52,-14.4799999999959
8704871,101042.59,-22.4100000000035
8726471,101065.18,0.179999999993015
8748071,101057.32,-7.67999999999302
8769671,101049.42,-15.5800000000017
8791271,101041.49,-23.5099999999948
8812871,101064.27,-0.729999999995925
8834471,101056.31,-8.69000000000233
8856071,101048.41,-16.5899999999965
8877671,101040.47,-24.5299999999988
8899271,101063.17,-1.83000000000175
8920871,101055.3,-9.69999999999709
8942471,101047.39,-17.6100000000006
8964071,101039.45,-25.5500000000029
8985671,101062.17,-2.83000000000175
9007271,101054.29,-10.7100000000064
9028871,101046.38,-18.6199999999953
9050471,101038.44,-26.5599999999977
9072071,101061.16,-3.83999999999651
9093671,101053.29,-11.7100000000064
9115271,101045.38,-19.6199999999953
9136871,101037.42,-27.5800000000017
9158471,101060.16,-4.83999999999651
9180071,101052.28,-12.7200000000012
9201671,101044.36,-20.6399999999994
9223271,101036.41,-28.5899999999965
9244871,101059.16,-5.83999999999651
9266471,101051.28,-13.7200000000012
9288071,101043.35,-21.6499999999942
9309671,101035.4,-29.6000000000058
9331271,101058.16,-6.83999999999651
9352871,101050.27,-14.7299999999959
9374471,101042.35,-22.6499999999942
9396071,101065.03,0.0299999999988358
9417671,101057.17,-7.83000000000175
9439271,101049.27,-15.7299999999959
9460871,101041.34,-23.6600000000035
9482471,101064.04,-0.960000000006403
9504071,101056.17,-8.83000000000175
9525671,101048.27,-16.7299999999959
9547271,101040.34,-24.6600000000035
9568871,101063.04,-1.9600000000064
9590471,101055.17,-9.83000000000175
9612071,101047.27,-17.7299999999959
9633671,101039.32,-25.679999999993
9655271,101062.13,-2.86999999999534
