"t (s)","P (Pa)","Pnorm (Pa)"
4770.7466,101046.87,-18.1300000000047
4870.7466,101062.24,-2.75999999999476
4970.7466,101077.55,12.5500000000029
5070.7466,101092.81,27.8099999999977
5170.7466,101077.98,12.9799999999959
5270.7466,101063.2,-1.80000000000291
5370.7466,101048.49,-16.5099999999948
5470.7466,101063.91,-1.08999999999651
5570.7466,101079.27,14.2700000000041
5670.7466,101094.58,29.5800000000017
5770.7466,101079.72,14.7200000000012
5870.7466,101064.93,-0.0700000000069849
5970.7466,101050.2,-14.8000000000029
6070.7466,101065.66,0.660000000003492
6170.7466,101081.07,16.070000000007
6270.7466,101066.27,1.27000000000407
6370.7466,101051.52,-13.4799999999959
6470.7466,101036.85,-28.1499999999942
6570.7466,101052.41,-12.5899999999965
6670.7466,101067.93,2.92999999999302
6770.7466,101083.38,18.3800000000047
6870.7466,101068.55,3.55000000000291
6970.7466,101053.79,-11.2100000000064
7070.7466,101039.09,-25.9100000000035
7170.7466,101054.7,-10.3000000000029
7270.7466,101070.26,5.25999999999476
7370.7466,101085.75,20.75
7470.7466,101070.91,5.91000000000349
7570.7466,101056.13,-8.86999999999534
7670.7466,101041.41,-23.5899999999965
7770.7466,101057.05,-7.94999999999709
7870.7466,101072.65,7.64999999999418
7970.7466,101088.19,23.1900000000023
8070.7466,101073.32,8.32000000000698
8170.7466,101058.52,-6.47999999999593
8270.7471,101043.77,-21.2299999999959
8370.7471,101059.47,-5.52999999999884
8470.7471,101075.1,10.1000000000058
8570.7471,101090.68,25.679999999993
8670.7471,101075.79,10.7899999999936
8770.7471,101060.96,-4.0399999999936
8870.7471,101046.2,-18.8000000000029
8970.7471,101061.94,-3.05999999999767
9070.7471,101077.61,12.6100000000006
9170.7471,101093.23,28.2299999999959
9270.7471,101078.31,13.3099999999977
9370.7471,101063.46,-1.5399999999936
9470.7471,101048.68,-16.320000000007
9570.7471,101064.45,-0.55000000000291
9670.7471,101080.17,15.1699999999983
9770.7471,101095.83,30.8300000000017
9870.7471,101080.88,15.8800000000047
9970.7471,101066.02,1.02000000000407
10070.747,101051.21,-13.7899999999936
10170.747,101036.47,-28.5299999999988
10270.747,101052.35,-12.6499999999942
10370.747,101068.18,3.17999999999302
10470.747,101083.95,18.9499999999971
10570.747,101069.05,4.05000000000291
10670.747,101054.21,-10.7899999999936
10770.747,101039.45,-25.5500000000029
10870.747,101055.37,-9.63000000000466
10970.747,101071.23,6.22999999999593
11070.747,101087.03,22.0299999999988
11170.747,101072.1,7.10000000000582
11270.747,101057.25,-7.75
11370.747,101042.45,-22.5500000000029
11470.747,101058.41,-6.58999999999651
11570.747,101074.31,9.30999999999767
11670.747,101090.14,25.1399999999994
11770.747,101075.2,10.1999999999971
11870.747,101060.31,-4.69000000000233
11970.747,101045.49,-19.5099999999948
12070.747,101061.48,-3.52000000000407
12170.747,101077.41,12.4100000000035
12270.747,101093.28,28.2799999999988
12370.747,101078.3,13.3000000000029
12470.747,101063.39,-1.61000000000058
12570.747,101048.55,-16.4499999999971
12670.747,101064.58,-0.419999999998254
12770.747,101080.54,15.5399999999936
12870.747,101096.45,31.4499999999971
12970.747,101081.44,16.4400000000023
13070.747,101066.5,1.5
13170.747,101051.63,-13.3699999999953
13270.747,101036.83,-28.1699999999983
13370.747,101052.95,-12.0500000000029
13470.747,101069.02,4.02000000000407
13570.747,101085.03,20.0299999999988
13670.747,101070.06,5.05999999999767
13770.747,101055.16,-9.83999999999651
13870.747,101040.34,-24.6600000000035
13970.747,101056.5,-8.5
14070.747,101072.59,7.58999999999651
14170.747,101088.63,23.6300000000047
14270.747,101073.63,8.63000000000466
14370.747,101058.7,-6.30000000000291
14470.747,101043.84,-21.1600000000035
14570.747,101060.04,-4.9600000000064
14670.747,101076.17,11.1699999999983
14770.747,101092.23,27.2299999999959
14870.747,101077.21,12.2100000000064
14970.747,101062.25,-2.75
15070.747,101047.36,-17.6399999999994
15170.747,101063.58,-1.41999999999825
15270.747,101079.74,14.7400000000052
15370.747,101095.84,30.8399999999965
15470.747,101080.78,15.7799999999988
15570.747,101065.79,0.789999999993597
15670.747,101050.87,-14.1300000000047
15770.747,101036.02,-28.9799999999959
15870.747,101052.34,-12.6600000000035
15970.747,101068.6,3.60000000000582
16070.747,101084.8,19.8000000000029
16170.747,101069.78,4.77999999999884
16270.747,101054.83,-10.1699999999983
16370.747,101039.95,-25.0500000000029
