"t (s)","P (Pa)","Pnorm (Pa)"
43870.746,101064.47,-0.529999999998836
43970.746,101057.84,-7.16000000000349
44070.746,101079.74,14.7400000000052
44170.746,101101.6,36.6000000000058
44270.746,101094.89,29.8899999999994
44370.746,101088.2,23.1999999999971
44470.746,101081.52,16.5200000000041
44570.746,101074.86,9.86000000000058
44670.746,101068.21,3.2100000000064
44770.746,101061.58,-3.41999999999825
44870.746,101054.97,-10.0299999999988
44970.746,101076.91,11.9100000000035
45070.746,101098.8,33.8000000000029
45170.746,101092.1,27.1000000000058
45270.746,101085.41,20.4100000000035
45370.746,101078.74,13.7400000000052
45470.746,101072.09,7.08999999999651
45570.746,101065.45,0.44999999999709
45670.746,101058.83,-6.16999999999825
45770.746,101052.22,-12.7799999999988
45870.746,101074.2,9.19999999999709
45970.746,101096.14,31.1399999999994
46070.746,101089.44,24.4400000000023
46170.746,101082.76,17.7599999999948
46270.746,101076.09,11.0899999999965
46370.746,101069.45,4.44999999999709
46470.746,101062.81,-2.19000000000233
46570.746,101056.2,-8.80000000000291
46670.746,101078.2,13.1999999999971
46770.746,101100.16,35.1600000000035
46870.746,101093.45,28.4499999999971
46970.746,101086.76,21.7599999999948
47070.746,101080.09,15.0899999999965
47170.746,101073.43,8.42999999999302
47270.746,101066.79,1.7899999999936
47370.746,101060.16,-4.83999999999651
47470.746,101053.55,-11.4499999999971
47570.746,101075.59,10.5899999999965
47670.746,101097.59,32.5899999999965
47770.746,101090.89,25.8899999999994
47870.746,101084.2,19.1999999999971
47970.746,101077.54,12.5399999999936
48070.746,101070.88,5.88000000000466
48170.746,101064.25,-0.75
48270.746,101057.63,-7.36999999999534
48370.746,101079.7,14.6999999999971
48470.746,101101.71,36.7100000000064
48570.746,101095,30
48670.746,101088.3,23.3000000000029
48770.746,101081.63,16.6300000000047
48870.746,101074.96,9.9600000000064
48970.746,101068.32,3.32000000000698
49070.746,101061.69,-3.30999999999767
49170.746,101055.08,-9.91999999999825
49270.746,101077.18,12.179999999993
49370.746,101099.23,34.2299999999959
49470.746,101092.53,27.5299999999988
49570.746,101085.84,20.8399999999965
49670.746,101079.16,14.1600000000035
49770.746,101072.51,7.50999999999476
49870.746,101065.87,0.869999999995343
49970.746,101059.24,-5.75999999999476
50070.746,101052.64,-12.3600000000006
50170.746,101074.77,9.77000000000407
50270.746,101096.88,31.8800000000047
50370.746,101090.17,25.1699999999983
50470.746,101083.48,18.4799999999959
50570.746,101076.82,11.820000000007
50670.746,101070.17,5.16999999999825
50770.746,101063.53,-1.47000000000116
50870.746,101056.91,-8.08999999999651
50970.746,101079.08,14.0800000000017
51070.746,101101.19,36.1900000000023
51170.746,101094.48,29.4799999999959
51270.746,101087.78,22.7799999999988
51370.746,101081.1,16.1000000000058
51470.746,101074.45,9.44999999999709
51570.746,101067.8,2.80000000000291
51670.746,101061.16,-3.83999999999651
51770.746,101054.55,-10.4499999999971
51870.746,101076.75,11.75
51970.746,101098.9,33.8999999999942
52070.746,101092.2,27.1999999999971
52170.746,101085.51,20.5099999999948
52270.746,101078.84,13.8399999999965
52370.746,101072.17,7.16999999999825
52470.746,101065.53,0.529999999998836
52570.746,101058.91,-6.08999999999651
52670.746,101052.3,-12.6999999999971
52770.746,101074.53,9.52999999999884
52870.746,101096.72,31.7200000000012
52970.746,101090.02,25.0200000000041
53070.746,101083.34,18.3399999999965
53170.746,101076.66,11.6600000000035
53270.746,101070.02,5.02000000000407
53370.746,101063.38,-1.61999999999534
53470.746,101056.76,-8.24000000000524
53570.746,101079.01,14.0099999999948
53670.746,101101.22,36.2200000000012
53770.746,101094.5,29.5
53870.746,101087.8,22.8000000000029
53970.746,101081.13,16.1300000000047
54070.746,101074.46,9.4600000000064
54170.746,101067.81,2.80999999999767
54270.746,101061.18,-3.82000000000698
54370.746,101054.57,-10.429999999993
54470.746,101076.85,11.8500000000058
54570.746,101099.09,34.0899999999965
54670.746,101092.39,27.3899999999994
54770.746,101085.7,20.6999999999971
54870.746,101079.02,14.0200000000041
54970.746,101072.36,7.36000000000058
55070.746,101065.72,0.720000000001164
55170.746,101059.09,-5.91000000000349
55270.746,101052.48,-12.5200000000041
55370.746,101074.8,9.80000000000291
55470.746,101097.08,32.0800000000017
55570.746,101090.38,25.3800000000047
55670.746,101083.69,18.6900000000023
55770.746,101077.02,12.0200000000041
55870.746,101070.36,5.36000000000058
55970.746,101063.72,-1.27999999999884
56070.746,101057.09,-7.91000000000349
56170.746,101079.44,14.4400000000023
56270.746,101101.73,36.7299999999959
56370.746,101095.02,30.0200000000041
56470.746,101088.31,23.3099999999977
56570.746,101081.63,16.6300000000047
56670.746,101074.96,9.9600000000064
56770.746,101068.3,3.30000000000291
56870.746,101061.67,-3.33000000000175
56970.746,101055.05,-9.94999999999709
57070.746,101077.43,12.429999999993
57170.746,101099.76,34.7599999999948
57270.746,101093.05,28.0500000000029
57370.746,101086.34,21.3399999999965
57470.746,101079.66,14.6600000000035
57570.746,101073,8
57670.746,101066.36,1.36000000000058
57770.746,101059.73,-5.27000000000407
57870.746,101053.11,-11.8899999999994
57970.746,101075.52,10.5200000000041
58070.746,101097.88,32.8800000000047
58170.746,101091.17,26.1699999999983
58270.746,101084.48,19.4799999999959
58370.746,101077.8,12.8000000000029
58470.746,101071.14,6.13999999999942
58570.746,101064.5,-0.5
58670.746,101057.87,-7.13000000000466
58770.746,101080.3,15.3000000000029
58870.746,101102.67,37.6699999999983
58970.746,101095.95,30.9499999999971
59070.746,101089.24,24.2400000000052
59170.746,101082.55,17.5500000000029
59270.746,101075.88,10.8800000000047
59370.746,101069.22,4.22000000000116
59470.746,101062.59,-2.41000000000349
59570.746,101055.96,-9.0399999999936
59670.746,101078.41,13.4100000000035
59770.746,101100.83,35.8300000000017
59870.746,101094.11,29.1100000000006
59970.746,101087.41,22.4100000000035
60070.746,101080.72,15.7200000000012
60170.746,101074.05,9.05000000000291
60270.746,101067.4,2.39999999999418
60370.746,101060.76,-4.24000000000524
60470.746,101054.14,-10.8600000000006
60570.746,101076.63,11.6300000000047
60670.746,101099.07,34.070000000007
60770.746,101092.36,27.3600000000006
60870.746,101085.66,20.6600000000035
60970.746,101078.98,13.9799999999959
61070.746,101072.3,7.30000000000291
61170.746,101065.66,0.660000000003492
61270.746,101059.02,-5.97999999999593
61370.746,101052.41,-12.5899999999965
61470.746,101074.93,9.92999999999302
61570.746,101097.41,32.4100000000035
61670.746,101090.7,25.6999999999971
61770.746,101083.99,18.9900000000052
61870.746,101077.31,12.3099999999977
61970.746,101070.65,5.64999999999418
62070.746,101064.01,-0.990000000005239
62170.746,101057.38,-7.61999999999534
62270.746,101079.91,14.9100000000035
62370.746,101102.4,37.3999999999942
62470.746,101095.67,30.6699999999983
62570.746,101088.96,23.9600000000064
62670.746,101082.27,17.2700000000041
62770.746,101075.59,10.5899999999965
62870.746,101068.93,3.92999999999302
62970.746,101062.29,-2.7100000000064
63070.746,101055.66,-9.33999999999651
63170.746,101078.23,13.2299999999959
63270.746,101100.75,35.75
63370.746,101094.02,29.0200000000041
63470.746,101087.32,22.320000000007
63570.746,101080.63,15.6300000000047
63670.746,101073.95,8.94999999999709
63770.746,101067.3,2.30000000000291
63870.746,101060.66,-4.33999999999651
63970.746,101054.03,-10.9700000000012
64070.746,101076.63,11.6300000000047
64170.746,101099.18,34.179999999993
64270.746,101092.46,27.4600000000064
64370.746,101085.75,20.75
64470.746,101079.06,14.0599999999977
64570.746,101072.39,7.38999999999942
64670.746,101065.73,0.729999999995925
64770.746,101059.1,-5.89999999999418
64870.746,101052.48,-12.5200000000041
64970.746,101075.11,10.1100000000006
65070.746,101097.69,32.6900000000023
65170.746,101090.97,25.9700000000012
65270.746,101084.27,19.2700000000041
65370.746,101077.58,12.5800000000017
65470.746,101070.91,5.91000000000349
65570.75,101064.26,-0.740000000005239
65670.75,101057.63,-7.36999999999534
65770.75,101080.27,15.2700000000041
65870.75,101102.86,37.8600000000006
65970.75,101096.13,31.1300000000047
66070.75,101089.41,24.4100000000035
66170.75,101082.71,17.7100000000064
66270.75,101076.02,11.0200000000041
66370.75,101069.36,4.36000000000058
66470.75,101062.7,-2.30000000000291
66570.75,101056.07,-8.92999999999302
66670.75,101078.75,13.75
66770.75,101101.38,36.3800000000047
66870.75,101094.64,29.6399999999994
66970.75,101087.92,22.9199999999983
67070.75,101081.23,16.2299999999959
67170.75,101074.55,9.55000000000291
67270.75,101067.88,2.88000000000466
67370.75,101061.23,-3.77000000000407
67470.75,101054.6,-10.3999999999942
67570.75,101077.3,12.3000000000029
67670.75,101099.96,34.9600000000064
67770.75,101093.23,28.2299999999959
67870.75,101086.52,21.5200000000041
67970.75,101079.82,14.820000000007
68070.75,101073.14,8.13999999999942
68170.75,101066.48,1.47999999999593
68270.75,101059.83,-5.16999999999825
68370.75,101053.2,-11.8000000000029
68470.75,101075.93,10.929999999993
68570.75,101098.62,33.6199999999953
68670.75,101091.89,26.8899999999994
68770.75,101085.17,20.1699999999983
68870.75,101078.48,13.4799999999959
68970.75,101071.8,6.80000000000291
69070.75,101065.14,0.139999999999418
69170.75,101058.5,-6.5
69270.75,101051.87,-13.1300000000047
69370.75,101074.63,9.63000000000466
69470.75,101097.34,32.3399999999965
69570.75,101090.62,25.6199999999953
69670.75,101083.91,18.9100000000035
69770.75,101077.21,12.2100000000064
69870.75,101070.54,5.5399999999936
69970.75,101063.88,-1.11999999999534
70070.75,101057.23,-7.77000000000407
70170.75,101080.01,15.0099999999948
70270.75,101102.73,37.7299999999959
70370.75,101095.98,30.9799999999959
70470.75,101089.27,24.2700000000041
70570.75,101082.55,17.5500000000029
70670.75,101075.86,10.8600000000006
70770.75,101069.19,4.19000000000233
70870.75,101062.53,-2.47000000000116
70970.75,101055.89,-9.11000000000058
71070.75,101078.69,13.6900000000023
71170.75,101101.44,36.4400000000023
71270.75,101094.7,29.6999999999971
71370.75,101087.98,22.9799999999959
71470.75,101081.27,16.2700000000041
71570.75,101074.58,9.58000000000175
71670.75,101067.91,2.91000000000349
71770.75,101061.25,-3.75
71870.75,101054.61,-10.3899999999994
71970.75,101077.44,12.4400000000023
72070.75,101100.22,35.2200000000012
72170.75,101093.48,28.4799999999959
72270.75,101086.76,21.7599999999948
72370.75,101080.05,15.0500000000029
72470.75,101073.36,8.36000000000058
72570.75,101066.69,1.69000000000233
72670.75,101060.04,-4.9600000000064
72770.75,101053.4,-11.6000000000058
72870.75,101076.25,11.25
72970.75,101099.06,34.0599999999977
73070.75,101092.32,27.320000000007
73170.75,101085.6,20.6000000000058
73270.75,101078.9,13.8999999999942
73370.75,101072.21,7.2100000000064
73470.75,101065.54,0.539999999993597
73570.75,101058.88,-6.11999999999534
73670.75,101052.25,-12.75
73770.75,101075.13,10.1300000000047
73870.75,101097.96,32.9600000000064
73970.75,101091.23,26.2299999999959
74070.75,101084.51,19.5099999999948
74170.75,101077.8,12.8000000000029
74270.75,101071.12,6.11999999999534
74370.75,101064.45,-0.55000000000291
74470.75,101057.8,-7.19999999999709
74570.75,101080.69,15.6900000000023
74670.75,101103.52,38.5200000000041
74770.75,101096.77,31.7700000000041
74870.75,101090.04,25.0399999999936
74970.75,101083.32,18.320000000007
75070.75,101076.62,11.6199999999953
75170.75,101069.93,4.92999999999302
75270.75,101063.27,-1.72999999999593
75370.75,101056.61,-8.38999999999942
75470.75,101079.53,14.5299999999988
75570.75,101102.4,37.3999999999942
75670.75,101095.65,30.6499999999942
75770.75,101088.91,23.9100000000035
75870.75,101082.2,17.1999999999971
75970.75,101075.49,10.4900000000052
76070.75,101068.8,3.80000000000291
76170.75,101062.14,-2.86000000000058
76270.75,101055.49,-9.50999999999476
