"t (s)","P (Pa)","Pnorm (Pa)"
0,101065,0
21670.746,101070.18,5.17999999999302
43270.746,101065.71,0.710000000006403
64870.746,101065.3,0.30000000000291
86470.75,101071.23,6.22999999999593
108070.75,101063.51,-1.49000000000524
129670.75,101066.23,1.22999999999593
151270.75,101070.13,5.13000000000466
172870.75,101065.82,0.820000000006985
194470.75,101065.89,0.889999999999418
216070.75,101066.23,1.22999999999593
237670.75,101062.6,-2.39999999999418
259270.75,101067.23,2.22999999999593
280870.75,101064.7,-0.30000000000291
302470.75,101067,2
324070.75,101069.58,4.58000000000175
345670.75,101062.29,-2.7100000000064
367270.75,101062.41,-2.58999999999651
388870.75,101065.16,0.160000000003492
410470.75,101071.2,6.19999999999709
432070.75,101064.68,-0.320000000006985
453670.75,101068.12,3.11999999999534
475270.75,101065.57,0.570000000006985
496870.75,101063,-2
518470.75,101066.32,1.32000000000698
540070.75,101070.46,5.4600000000064
561670.75,101064.83,-0.169999999998254
583270.75,101066.2,1.19999999999709
604870.75,101063.95,-1.05000000000291
626470.75,101063.81,-1.19000000000233
648070.75,101060.61,-4.38999999999942
669670.75,101065.52,0.520000000004075
691270.75,101067.81,2.80999999999767
712870.75,101067.7,2.69999999999709
734470.75,101059.92,-5.08000000000175
756070.75,101061.05,-3.94999999999709
777670.75,101065.77,0.770000000004075
799270.75,101063.3,-1.69999999999709
820870.75,101064.71,-0.289999999993597
842470.75,101064.66,-0.339999999996508
864070.75,101068.73,3.72999999999593
885670.75,101060.63,-4.36999999999534
907270.75,101067.8,2.80000000000291
928870.75,101068.45,3.44999999999709
950470.75,101062.66,-2.33999999999651
972070.75,101061.45,-3.55000000000291
993670.75,101064.9,-0.100000000005821
1015270.8,101062.12,-2.88000000000466
1036870.8,101064.11,-0.889999999999418
1058470.8,101065.46,0.460000000006403
1080070.8,101060.75,-4.25
1101670.8,101066.45,1.44999999999709
1123270.8,101060.7,-4.30000000000291
1144870.8,101065.42,0.419999999998254
1166470.8,101064.27,-0.729999999995925
1188070.8,101062.71,-2.2899999999936
1209670.8,101066.27,1.27000000000407
1231270.8,101069.49,4.49000000000524
1252870.8,101066.95,1.94999999999709
1274470.8,101064.12,-0.880000000004657
1296070.8,101061.02,-3.97999999999593
1317670.8,101063.17,-1.83000000000175
1339270.8,101065.09,0.0899999999965075
1360870.8,101066.81,1.80999999999767
1382470.8,101068.34,3.33999999999651
1404070.8,101069.7,4.69999999999709
1425670.8,101059.98,-5.02000000000407
1447270.8,101066.5,1.5
1468870.8,101067.42,2.41999999999825
1490470.8,101062.76,-2.24000000000524
1512070.8,101068.91,3.91000000000349
1533670.8,101064.02,-0.979999999995925
1555270.8,101064.51,-0.490000000005239
1576870.8,101064.91,-0.0899999999965075
1598470.8,101065.22,0.220000000001164
1620070.8,101059.98,-5.02000000000407
1641670.8,101065.62,0.619999999995343
1663270.8,101065.72,0.720000000001164
1684870.8,101060.3,-4.69999999999709
1706470.8,101065.75,0.75
1728070.8,101065.69,0.690000000002328
1749670.8,101065.58,0.580000000001746
1771270.8,101059.96,-5.0399999999936
1792870.8,101065.23,0.229999999995925
1814470.8,101065.01,0.00999999999476131
1836070.8,101064.74,-0.259999999994761
1857670.8,101064.45,-0.55000000000291
1879270.8,101064.13,-0.869999999995343
1900870.8,101069.24,4.24000000000524
1922470.8,101063.4,-1.60000000000582
1944070.8,101063.01,-1.99000000000524
1965670.8,101062.59,-2.41000000000349
1987270.8,101062.15,-2.85000000000582
2008870.8,101061.7,-3.30000000000291
2030470.8,101061.23,-3.77000000000407
2052070.8,101060.73,-4.27000000000407
2073670.8,101060.23,-4.77000000000407
2095270.8,101059.73,-5.27000000000407
2116870.8,101070.13,5.13000000000466
2138470.8,101069.59,4.58999999999651
2160070.8,101069.05,4.05000000000291
2181670.8,101063.02,-1.97999999999593
2203270.8,101062.46,-2.5399999999936
2224870.8,101061.89,-3.11000000000058
2246470.8,101066.77,1.77000000000407
2268070.8,101066.19,1.19000000000233
2289670.8,101065.59,0.589999999996508
2311270.8,101064.99,-0.00999999999476131
