"t (s)","P (Pa)","Pnorm (Pa)"
0,101065,0
10.6151,101066.07,1.07000000000698
26.921801,101064.47,-0.529999999998836
42.767799,101062.91,-2.08999999999651
67.881798,101067.85,2.85000000000582
107.6848,101075.68,10.679999999993
170.76781,101069.46,4.4600000000064
270.7468,101059.63,-5.36999999999534
370.7468,101049.84,-15.1600000000035
470.7468,101069.62,4.61999999999534
570.74683,101089.32,24.320000000007
670.74683,101079.4,14.3999999999942
770.74683,101069.53,4.52999999999884
870.74683,101059.7,-5.30000000000291
970.74683,101049.92,-15.0800000000017
1070.7468,101069.76,4.75999999999476
1170.7468,101089.53,24.5299999999988
1270.7468,101079.62,14.6199999999953
1370.7468,101069.75,4.75
1470.7468,101059.92,-5.08000000000175
1570.7468,101050.14,-14.8600000000006
1670.7468,101070.05,5.05000000000291
1770.7468,101089.9,24.8999999999942
1870.7468,101079.98,14.9799999999959
1970.7468,101070.12,5.11999999999534
2070.7468,101060.29,-4.7100000000064
2170.7468,101050.52,-14.4799999999959
2270.7468,101070.49,5.49000000000524
2370.7468,101090.4,25.3999999999942
2470.7468,101080.48,15.4799999999959
2570.7468,101070.62,5.61999999999534
2670.7468,101060.8,-4.19999999999709
2770.7468,101051.02,-13.9799999999959
2870.7468,101071.06,6.05999999999767
2970.7468,101091.04,26.0399999999936
3070.7468,101081.13,16.1300000000047
3170.7468,101071.26,6.25999999999476
3270.7468,101061.44,-3.55999999999767
3370.7468,101051.66,-13.3399999999965
3470.7468,101071.77,6.77000000000407
3570.7468,101091.8,26.8000000000029
3670.7468,101081.89,16.8899999999994
3770.7468,101072.02,7.02000000000407
3870.7468,101062.2,-2.80000000000291
3970.7468,101052.41,-12.5899999999965
4070.7468,101072.59,7.58999999999651
4170.7466,101092.69,27.6900000000023
4270.7466,101082.77,17.7700000000041
4370.7466,101072.9,7.89999999999418
4470.7466,101063.07,-1.92999999999302
4570.7466,101053.29,-11.7100000000064
4670.7466,101073.52,8.52000000000407
4770.7466,101093.69,28.6900000000023
4870.7466,101083.77,18.7700000000041
4970.7466,101073.9,8.89999999999418
5070.7466,101064.06,-0.940000000002328
5170.7466,101054.27,-10.7299999999959
5270.7466,101074.58,9.58000000000175
5370.7466,101094.8,29.8000000000029
5470.7466,101084.88,19.8800000000047
5570.7466,101074.99,9.99000000000524
5670.7466,101065.16,0.160000000003492
5770.7466,101055.37,-9.63000000000466
